TOKEN	NE-COARSE-LIT	MISC
kan	O	
het	O	
nuttig	O	
dan	O	
wel	O	
wenselijk	O	
zijn	O	
dat	O	
de	O	
opstalhouder	B-TERM	
er	O	
belang	O	
bij	O	
heeft	O	
een	O	
persoonlijke	O	
band	O	
te	O	
hebben	O	
met	O	
de	O	
eigenaar	O	
van	O	
de	O	
grond	O	
.	O	
In	O	
die	O	
zin	O	
kunnen	O	
gelijkluidende	O	
overdrachtsbeperkingen	O	
voor	O	
de	O	
grondeigenaar	O	
contractueel	O	
vastgelegd	O	
worden	O	
.	O	
Daarmee	O	
samenhangend	O	
kan	O	
een	O	
verbod	O	
opgenomen	O	
worden	O	
om	O	
de	O	
goederen	O	
te	O	
hypothekeren	O	
.	O	
Een	O	
verbod	O	
tot	O	
hypothekeren	O	
kan	O	
nuttig	O	
zijn	O	
om	O	
te	O	
voorkomen	O	
dat	O	
de	O	
grondeigenaar	O	
geconfronteerd	O	
zou	O	
worden	O	
met	O	
een	O	
nieuwe	O	
opstalhouder	B-TERM	
die	O	
minder	O	
kredietwaardig	O	
is	O	
of	O	
minder	O	
stipt	O	
zijn	O	
verplichtingen	O	
zou	O	
naleven	O	
.	O	
Volledigheidshalve	O	
zal	O	
men	O	
ook	O	
bedingen	O	
opnemen	O	
ter	O	
explicitering	O	
van	O	
de	O	
regeling	O	
in	O	
verband	O	
met	O	
het	O	
betalen	O	
van	O	
belastingen	O	
en	O	
taksen	O	
.	O	
Het	O	
kan	O	
gewenst	O	
zijn	O	
een	O	
recht	O	
van	O	
voorkoop	O	
te	O	
bedingen	O	
in	O	
het	O	
voordeel	O	
van	O	
de	O	
opstalhouder	B-TERM	
wanneer	O	
de	O	
grondeigenaar	O	
de	O	
grond	O	
zou	O	
verkopen	O	
of	O	
in	O	
het	O	
voordeel	O	
van	O	
de	O	
grondeigenaar	O	
wanneer	O	
de	O	
opstalhouder	B-TERM	
zijn	O	
rechten	O	
zou	O	
verkopen	O	
.	O	
Andere	O	
punten	O	
die	O	
onder	O	
de	O	
aandacht	O	
kunnen	O	
gebracht	O	
worden	O	
naar	O	
aanleiding	O	
van	O	
het	O	
afsluiten	O	
van	O	
een	O	
opstalovereenkomst	B-TERM	
zijn	O	
verzekeringen	O	
,	O	
onteigening	O	
,	O	
bodemverontreiniging	O	
,	O	
waarborgen	O	
,	O	
fiscale	O	
aspecten	O	
in	O	
verband	O	
met	O	
inkomstenbelastingen	O	
,	O	
BTW	O	
enz.	O	
Bankwaarborg	O	
voor	O	
afbraak	O	
Het	O	
is	O	
belangrijk	O	
om	O	
een	O	
bankwaarborg	O	
in	O	
uw	O	
contract	O	
op	O	
te	O	
nemen	O	
en	O	
dit	O	
kan	O	
vooral	O	
van	O	
pas	O	
komen	O	
bij	O	
een	O	
faillissement	O	
van	O	
de	O	
exploitant	O	
.	O	
Bijvoorbeeld	O	
voor	O	
3	O	
windturbines	B-TERM	
€1000	O	
per	O	
jaar	O	
voor	O	
afbraak	O	
voorzien	O	
.	O	
Range	O	
van	O	
vergoedingen	O	
Zowel	O	
voor	O	
het	O	
recht	B-TERM	
van	I-TERM	
opstal	I-TERM	
als	O	
voor	O	
de	O	
erfdienstbaarheden	O	
(	O	
overdraaien	O	
van	O	
de	O	
wieken	B-TERM	
,	O	
recht	O	
van	O	
doorgang	O	
,	O	
…	O	
)	O	
die	O	
gevestigd	O	
worden	O	
,	O	
wordt	O	
er	O	
een	O	
jaarlijkse	O	
vaste	O	
vergoeding	O	
afgesproken	O	
,	O	
die	O	
jaarlijks	O	
aangepast	O	
wordt	O	
volgens	O	
de	O	
gezondheidsindex	O	
en	O	
contractueel	O	
wordt	O	
vastgelegd	O	
.	O	
Deze	O	
vergoedingen	O	
verschillen	O	
van	O	
firma	O	
tot	O	
firma	O	
.	O	
De	O	
aangeboden	O	
vergoeding	O	
is	O	
hoog	O	
.	O	
Er	O	
zijn	O	
verschillende	O	
elementen	O	
die	O	
mee	O	
spelen	O	
in	O	
het	O	
bepalen	O	
van	O	
de	O	
hoogte	O	
van	O	
de	O	
vergoeding	O	
.	O	
Zo	O	
houdt	O	
men	O	
onder	O	
meer	O	
rekening	O	
met	O	
de	O	
ligging	O	
van	O	
het	O	
perceel	O	
(	O	
kadering	O	
binnen	O	
het	O	
Vlaams	O	
/	O	
provinciaal	O	
beleid	O	
,	O	
afstand	O	
tot	O	
het	O	
hoogspanningsnet	B-TERM	
,	O	
limiterende	O	
factoren	O	
)	O	
,	O	
de	O	
windsnelheid	B-TERM	
,	O	
de	O	
toegankelijkheid	O	
van	O	
het	O	
perceel	O	
,	O	
de	O	
oppervlakte	O	
die	O	
ingenomen	O	
wordt	O	
,	O	
het	O	
aantal	O	
turbines	B-TERM	
.	O	
In	O	
een	O	
zelfde	O	
omgeving	O	
kan	O	
dus	O	
een	O	
gelijkaardige	O	
prijs	O	
worden	O	
onderhandeld	O	
of	O	
u	O	
kan	O	
laten	O	
opnemen	O	
in	O	
het	O	
contract	O	
om	O	
met	O	
terugwerkende	O	
kracht	O	
de	O	
prijs	O	
naar	O	
een	O	
zelfde	O	
niveau	O	
te	O	
onderhandelen	O	
.	O	
De	O	
grootorde	O	
van	O	
de	O	
vergoeding	O	
kan	O	
zoals	O	
reeds	O	
gezegd	O	
verschillen	O	
,	O	
niet	O	
alleen	O	
van	O	
perceel	O	
tot	O	
perceel	O	
,	O	
maar	O	
ook	O	
van	O	
firma	O	
tot	O	
firma	O	
.	O	
Zo	O	
zien	O	
we	O	
contracten	O	
die	O	
spreken	O	
over	O	
een	O	
jaarlijkse	O	
vergoeding	O	
van	O	
€	O	
8.000	O	
over	O	
€	O	
12.500	O	
tot	O	
€	O	
20.000	O	
(	O	
of	O	
meer	O	
)	O	
en	O	
dit	O	
dus	O	
voor	O	
het	O	
vestigen	O	
van	O	
een	O	
recht	B-TERM	
van	I-TERM	
opstal	I-TERM	
(	O	
plaatsing	O	
windturbine	B-TERM	
)	O	
.	O	
Er	O	
circuleren	O	
ook	O	
contracten	O	
die	O	
spreken	O	
over	O	
een	O	
minimum	O	
vergoeding	O	
per	O	
MW	B-TERM	
(	O	
€5000-€15	O	
000	O	
per	O	
MW	B-TERM	
)	O	
.	O	
Dit	O	
kan	O	
eventueel	O	
nog	O	
gekoppeld	O	
worden	O	
aan	O	
de	O	
opbrengsten	O	
van	O	
de	O	
windturbines	B-TERM	
(	O	
stroomproductie	B-TERM	
,	O	
groene	B-TERM	
stroom	I-TERM	
certificaten	I-TERM	
)	O	
.	O	
Indien	O	
u	O	
een	O	
perceel	O	
bezit	O	
waarover	O	
de	O	
wieken	B-TERM	
draaien	B-TERM	
van	O	
de	O	
turbine	B-TERM	
,	O	
dan	O	
kan	O	
de	O	
jaarlijkse	O	
vergoeding	O	
gaan	O	
van	O	
€	O	
2.000	O	
tot	O	
€	O	
2.500	O	
en	O	
meer	O	
.	O	
Bepaalde	O	
firma's	O	
voorzien	O	
ook	O	
een	O	
vergoeding	O	
voor	O	
het	O	
verlies	O	
van	O	
premies	O	
,	O	
oogst	O	
of	O	
mest	O	
.	O	
Opgelet	O	
,	O	
deze	O	
vergoeding	O	
is	O	
belastbaar	O	
.	O	
De	O	
vergoeding	O	
wordt	O	
pas	O	
uitbetaald	O	
vanaf	O	
de	O	
start	O	
van	O	
de	O	
werken	O	
.	O	
In	O	
de	O	
voorafgaande	O	
fase	O	
wordt	O	
dus	O	
nog	O	
niet	O	
betaald	O	
indien	O	
hier	O	
geen	O	
afspraken	O	
rond	O	
werden	O	
gemaakt	O	
(	O	
zie	O	
3.3	O	
onbeschikbaarheidsvergoeding	O	
)	O	
.	O	
Gaat	O	
het	O	
contract	O	
niet	O	
door	O	
,	O	
is	O	
er	O	
geen	O	
enkele	O	
vergoeding	O	
verschuldigd	O	
.	O	
Ook	O	
voor	O	
de	O	
pachter	O	
wordt	O	
een	O	
vergoeding	O	
voorzien	O	
.	O	
Indien	O	
het	O	
perceel	O	
in	O	
kwestie	O	
verpacht	O	
is	O	
,	O	
dient	O	
de	O	
eigenaar	O	
er	O	
voor	O	
te	O	
zorgen	O	
dat	O	
ook	O	
de	O	
pachter	O	
uitdrukkelijk	O	
akkoord	O	
gaat	O	
met	O	
de	O	
inplanting	B-TERM	
van	O	
de	O	
windturbine	B-TERM	
.	O	
De	O	
verschillende	O	
contracten	O	
voorzien	O	
in	O	
een	O	
document	O	
waarbij	O	
de	O	
pachter	O	
ook	O	
voor	O	
akkoord	O	
ondertekent	O	
.	O	
De	O	
vergoeding	O	
die	O	
toekomt	O	
aan	O	
de	O	
pachter	O	
kan	O	
bv	O	
25	O	
%	O	
bedragen	O	
van	O	
de	O	
vergoeding	O	
die	O	
aan	O	
de	O	
eigenaar	O	
toekomt	O	
.	O	
De	O	
eigenaar	O	
dient	O	
de	O	
firma	O	
te	O	
verwittigen	O	
wanneer	O	
de	O	
pacht	O	
eindigt	O	
of	O	
wanneer	O	
de	O	
pacht	O	
overgedragen	O	
wordt	O	
.	O	
Looptijd	O	
Eerst	O	
wordt	O	
een	O	
precontractuele	O	
fase	O	
afgesproken	O	
.	O	
Sommigen	O	
spreken	O	
over	O	
een	O	
optiecontract	O	
of	O	
een	O	
contractbelofte	O	
.	O	
Dit	O	
wil	O	
zeggen	O	
dat	O	
u	O	
als	O	
eigenaar	O	
er	O	
akkoord	O	
mee	O	
gaat	O	
dat	O	
de	O	
betrokken	O	
firma	O	
op	O	
uw	O	
eigendom	O	
de	O	
mogelijke	O	
inplanting	B-TERM	
van	O	
een	O	
windturbine	B-TERM	
voorziet	O	
.	O	
De	O	
firma	O	
doet	O	
daarvoor	O	
alle	O	
mogelijke	O	
stappen	O	
.	O	
Er	O	
is	O	
nog	O	
geen	O	
zekerheid	O	
over	O	
het	O	
resultaat	O	
.	O	
Wordt	O	
er	O	
geen	O	
vergunning	O	
afgeleverd	O	
dan	O	
gaat	O	
het	O	
contract	O	
niet	O	
door	O	
.	O	
Bij	O	
niet-realisatie	O	
van	O	
het	O	
project	O	
wordt	O	
geen	O	
enkele	O	
vergoeding	O	
of	O	
schadevergoeding	O	
aan	O	
de	O	
eigenaar	O	
betaald	O	
als	O	
dit	O	
niet	O	
werd	O	
besproken	O	
(	O	
zie	O	
3.3	O	
onbeschikbaarheidsvergoeding	O	
)	O	
.	O	
Voor	O	
deze	O	
fase	O	
voorziet	O	
men	O	
een	O	
periode	O	
van	O	
4	O	
à	O	
5	O	
jaar	O	
,	O	
eventueel	O	
verlengbaar	O	
met	O	
2	O	
jaar	O	
.	O	
Opgelet	O	
,	O	
vanaf	O	
de	O	
ondertekening	O	
is	O	
men	O	
gebonden	O	
door	O	
dit	O	
contract	O	
!	O	
Voor	O	
de	O	
echte	O	
contractuele	O	
fase	O	
,	O	
kunnen	O	
er	O	
verschillende	O	
periodes	O	
overeengekomen	O	
worden	O	
.	O	
De	O	
maximumtermijn	O	
ligt	O	
wettelijk	O	
vast	O	
op	O	
50	O	
jaar	O	
.	O	
De	O	
duurtijd	O	
loopt	O	
met	O	
andere	O	
woorden	O	
tussen	O	
0	O	
en	O	
50	O	
jaar	O	
.	O	
Wel	O	
kunnen	O	
partijen	O	
besluiten	O	
deze	O	
te	O	
verlengen	O	
.	O	
Er	O	
zijn	O	
contracten	O	
waarin	O	
een	O	
duurtijd	O	
wordt	O	
voorgesteld	O	
van	O	
20	O	
jaar	O	
,	O	
verlengbaar	O	
met	O	
een	O	
periode	O	
van	O	
20	O	
jaar	O	
.	O	
Bij	O	
vernieuwing	O	
van	O	
het	O	
contract	O	
kan	O	
er	O	
opnieuw	O	
onderhandeld	O	
worden	O	
over	O	
de	O	
voorwaarden	O	
.	O	
Er	O	
zijn	O	
contracten	O	
waarbij	O	
een	O	
duurtijd	O	
van	O	
25	O	
jaar	O	
of	O	
zelfs	O	
40	O	
jaar	O	
voorgesteld	O	
wordt	O	
.	O	
Gedurende	O	
de	O	
duurtijd	O	
van	O	
het	O	
contract	O	
ligt	O	
de	O	
overeengekomen	O	
vergoeding	O	
vast	O	
.	O	
Er	O	
kan	O	
niet	O	
opnieuw	O	
onderhandeld	O	
worden	O	
over	O	
een	O	
andere	O	
vergoeding	O	
.	O	
Onderhandel	O	
voor	O	
ondertekening	O	
van	O	
het	O	
contract	O	
.	O	
Het	O	
contract	O	
loopt	O	
ten	O	
einde	O	
bij	O	
het	O	
verstrijken	O	
van	O	
de	O	
overeengekomen	O	
duurtijd	O	
.	O	
Het	O	
is	O	
evenwel	O	
mogelijk	O	
voor	O	
de	O	
eigenaar	O	
om	O	
bv	O	
na	O	
10	O	
jaar	O	
het	O	
contract	O	
op	O	
te	O	
zeggen	O	
evenwel	O	
mits	O	
schadevergoeding	O	
te	O	
betalen	O	
.	O	
Wanneer	O	
de	O	
verwerver	O	
van	O	
het	O	
opstalrecht	B-TERM	
ophoudt	O	
te	O	
bestaan	O	
door	O	
bijvoorbeeld	O	
faillissement	O	
of	O	
ontbinding	O	
en	O	
vereffening	O	
van	O	
de	O	
vennootschap	O	
,	O	
kan	O	
in	O	
een	O	
bepaling	O	
voorzien	O	
worden	O	
dat	O	
het	O	
opstalrecht	B-TERM	
eveneens	O	
verloren	O	
gaat	O	
.	O	
Dergelijk	O	
beding	O	
maakt	O	
het	O	
de	O	
opstalhouder	B-TERM	
moeilijker	O	
om	O	
zijn	O	
rechten	O	
over	O	
te	O	
dragen	O	
of	O	
te	O	
hypothekeren	O	
.	O	
Hij	O	
zal	O	
moeilijk	O	
een	O	
kredietverstrekker	O	
vinden	O	
die	O	
hem	O	
een	O	
hypothecair	O	
krediet	O	
zal	O	
toestaan	O	
zonder	O	
een	O	
verzaking	O	
door	O	
de	O	
grondeigenaar	O	
aan	O	
dit	O	
beding	O	
ten	O	
opzichte	O	
van	O	
de	O	
te	O	
vestigen	O	
hypotheek	O	
.	O	
Zoals	O	
in	O	
3.7	O	
uiteengezet	O	
kan	O	
het	O	
dan	O	
ook	O	
aangewezen	O	
zijn	O	
een	O	
correctie	O	
in	O	
te	O	
bouwen	O	
met	O	
betrekking	O	
tot	O	
de	O	
constructies	O	
en	O	
een	O	
vergoeding	O	
te	O	
bepalen	O	
wanneer	O	
in	O	
gevolge	O	
de	O	
vervulling	O	
van	O	
deze	O	
ontbindende	O	
voorwaarde	O	
de	O	
opstalrechten	B-TERM	
vervroegd	O	
zou	O	
eindigen	O	
,	O	
bijvoorbeeld	O	
in	O	
de	O	
loop	O	
van	O	
de	O	
eerste	O	
zeven	O	
of	O	
tien	O	
jaar	O	
na	O	
de	O	
aanvang	O	
van	O	
de	O	
overeenkomst	O	
.	O	
Hoe	O	
een	O	
contract	O	
beëindigen	O	
?	O	
Bij	O	
het	O	
einde	O	
van	O	
de	O	
overeenkomst	O	
dient	O	
de	O	
firma	O	
het	O	
perceel	O	
in	O	
zijn	O	
oorspronkelijke	O	
staat	O	
te	O	
herstellen	O	
.	O	
Dring	O	
er	O	
op	O	
aan	O	
dat	O	
gestipuleerd	O	
wordt	O	
dat	O	
de	O	
volledige	O	
diepte	O	
(	O	
die	O	
bv	O	
4	O	
meter	O	
diep	O	
kan	O	
zijn	O	
)	O	
die	O	
in	O	
gebruik	O	
genomen	O	
werd	O	
volledig	O	
opgeruimd	O	
wordt	O	
en	O	
terug	O	
hersteld	O	
in	O	
oorspronkelijke	O	
staat	O	
.	O	
In	O	
de	O	
meeste	O	
contracten	O	
wordt	O	
gestipuleerd	O	
dat	O	
de	O	
bodem	O	
slechts	O	
tot	O	
een	O	
diepte	O	
van	O	
1,5	O	
meter	O	
wordt	O	
hersteld	O	
.	O	
Bij	O	
het	O	
einde	O	
is	O	
de	O	
grondeigenaar	O	
in	O	
principe	O	
een	O	
vergoeding	O	
verschuldigd	O	
jegens	O	
de	O	
opstalhouder	B-TERM	
.	O	
Conventioneel	O	
kan	O	
men	O	
hiervan	O	
afwijken	O	
.	O	
Wanneer	O	
de	O	
constructie	O	
bij	O	
het	O	
einde	O	
van	O	
de	O	
levensduur	O	
geen	O	
waarde	O	
meer	O	
heeft	O	
,	O	
zal	O	
men	O	
geen	O	
vergoeding	O	
verschuldigd	O	
zijn	O	
.	O	
Een	O	
en	O	
ander	O	
kan	O	
contractueel	O	
vastgelegd	O	
worden	O	
.	O	
Men	O	
zal	O	
er	O	
ook	O	
voor	O	
zorgen	O	
dat	O	
men	O	
bepaalt	O	
wat	O	
er	O	
gebeurt	O	
met	O	
de	O	
opstallen	B-TERM	
als	O	
er	O	
vervroegd	O	
een	O	
einde	O	
komt	O	
aan	O	
de	O	
opstal	B-TERM	
.	O	
Contractueel	O	
zal	O	
vaak	O	
vastgelegd	O	
worden	O	
dat	O	
de	O	
eigendom	O	
als	O	
een	O	
vage	O	
grond	O	
dan	O	
wel	O	
als	O	
een	O	
eigendom	O	
met	O	
de	O	
constructies	O	
dient	O	
te	O	
worden	O	
teruggegeven	O	
.	O	
Specifiek	O	
voor	O	
dit	O	
recht	B-TERM	
van	I-TERM	
opstal	I-TERM	
in	O	
verband	O	
met	O	
windturbines	B-TERM	
zal	O	
er	O	
veelal	O	
bepaald	O	
worden	O	
dat	O	
alle	O	
opstallen	B-TERM	
verwijderd	O	
moeten	O	
worden	O	
bij	O	
het	O	
verstrijken	O	
van	O	
de	O	
duurtijd	O	
,	O	
behoudens	O	
andersluidend	O	
akkoord	O	
.	O	
Wanneer	O	
er	O	
geen	O	
vergoeding	O	
verschuldigd	O	
is	O	
en	O	
/	O	
of	O	
wanneer	O	
de	O	
constructies	O	
verwijderd	O	
moeten	O	
worden	O	
bij	O	
het	O	
einde	O	
van	O	
het	O	
opstalrecht	B-TERM	
,	O	
is	O	
het	O	
nuttig	O	
te	O	
bepalen	O	
of	O	
deze	O	
regel	O	
eveneens	O	
van	O	
toepassing	O	
is	O	
wanneer	O	
het	O	
opstalrecht	B-TERM	
vóór	O	
het	O	
verstrijken	O	
van	O	
de	O	
voorziene	O	
termijn	O	
een	O	
einde	O	
neemt	O	
(	O	
bijvoorbeeld	O	
in	O	
geval	O	
van	O	
ontbinding	O	
van	O	
de	O	
overeenkomst	O	
wanneer	O	
een	O	
van	O	
de	O	
partijen	O	
zijn	O	
verbintenissen	O	
niet	O	
nakomt	O	
of	O	
als	O	
gevolg	O	
van	O	
een	O	
uitdrukkelijk	O	
ontbindende	O	
voorwaarde	O	
(	O	
bv.	O	
in	O	
geval	O	
van	O	
faillissement	O	
van	O	
de	O	
opstalhouder	B-TERM	
)	O	
.	O	
In	O	
dergelijk	O	
geval	O	
–	O	
bijvoorbeeld	O	
bij	O	
faillissement	O	
van	O	
de	O	
opstalhouder–	B-TERM	
kan	O	
het	O	
onredelijk	O	
zijn	O	
dat	O	
de	O	
grondeigenaar	O	
de	O	
constructies	O	
zonder	O	
vergoeding	O	
verwerft	O	
wanneer	O	
de	O	
opstal	B-TERM	
slechts	O	
enkele	O	
jaren	O	
heeft	O	
geduurd	O	
en	O	
de	O	
betreffende	O	
constructies	O	
nog	O	
nieuw	O	
zijn	O	
.	O	
Kritische	O	
succesfactoren	O	
Het	O	
is	O	
u	O	
wellicht	O	
opgevallen	O	
dat	O	
windturbines	B-TERM	
in	O	
Vlaanderen	B-TERM	
niet	O	
talrijk	O	
aanwezig	O	
zijn	O	
en	O	
dat	O	
ze	O	
de	O	
laatste	O	
tijd	O	
ook	O	
niet	O	
echt	O	
als	O	
paddenstoelen	O	
uit	O	
de	O	
grond	O	
verrijzen	O	
niettegenstaande	O	
de	O	
uitdaging	O	
om	O	
in	O	
2020	O	
13	O	
%	O	
hernieuwbare	B-TERM	
energie	I-TERM	
in	O	
Vlaanderen	B-TERM	
te	O	
bereiken	O	
.	O	
Daarnaast	O	
gaat	O	
het	O	
ook	O	
meestal	O	
om	O	
dezelfde	O	
windturbineprojectontwikkelaars	B-TERM	
die	O	
projectaanvragen	O	
indienen	O	
en	O	
projecten	O	
realiseren	O	
.	O	
Het	O	
gaat	O	
namelijk	O	
om	O	
grote	O	
investeringen	O	
waarbij	O	
een	O	
project	O	
van	O	
idee	O	
tot	O	
realisatie	O	
3	O	
à	O	
4	O	
jaar	O	
in	O	
beslag	O	
neemt	O	
.	O	
Er	O	
moeten	O	
heel	O	
wat	O	
effecten	O	
bestudeerd	O	
en	O	
onderbouwd	O	
worden	O	
in	O	
de	O	
lokalisatienota	O	
.	O	
Eén	O	
en	O	
ander	O	
heeft	O	
ook	O	
te	O	
maken	O	
met	O	
het	O	
feit	O	
dat	O	
Vlaanderen	B-TERM	
stedenbouwkundig	O	
erg	O	
versnipperd	O	
is	O	
en	O	
een	O	
relatief	O	
dicht	O	
bevolkt	O	
is	O	
.	O	
De	O	
resterende	O	
open	O	
ruimte	O	
wil	O	
men	O	
nu	O	
zoveel	O	
mogelijk	O	
vrijwaren	O	
en	O	
zelfs	O	
versterken	O	
.	O	
Als	O	
basis	O	
hanteert	O	
de	O	
Vlaamse	O	
regelgeving	O	
inzake	O	
ruimtelijke	B-TERM	
ordening	I-TERM	
het	O	
principe	O	
van	O	
de	O	
gedeconcentreer	O	
de	O	
bundeling	O	
.	O	
Om	O	
verdere	O	
versnippering	O	
van	O	
de	O	
open	O	
ruimte	O	
te	O	
vermijden	O	
betekent	O	
dit	O	
voor	O	
windturbines	B-TERM	
dat	O	
ze	O	
zoveel	O	
mogelijk	O	
samen	O	
moeten	O	
ingepland	O	
worden	O	
onder	O	
de	O	
vorm	O	
van	O	
clusters	O	
(	O	
waardoor	O	
solitaire	O	
windturbines	B-TERM	
niet	O	
toegelaten	O	
zijn	O	
)	O	
en	O	
deze	O	
op	O	
zich	O	
gebundeld	O	
moeten	O	
worden	O	
bij	O	
stedelijke	O	
gebieden	O	
en	O	
kernen	O	
van	O	
het	O	
buitengebied	O	
.	O	
Grote	B-TERM	
windturbines	I-TERM	
van	O	
2	O	
tot	O	
3	O	
MW	B-TERM	
bereiken	O	
een	O	
tiphoogte	B-TERM	
tot	O	
150	O	
m	O	
dewelke	O	
een	O	
aanzienlijke	O	
impact	O	
hebben	O	
op	O	
het	O	
hoofdzakelijk	O	
vlak	O	
en	O	
laag	O	
landschap	O	
.	O	
Steeds	O	
moet	O	
de	O	
schaal	O	
(	O	
hoogte	O	
en	O	
grootte	O	
)	O	
van	O	
een	O	
windturbineproject	B-TERM	
getoetst	O	
worden	O	
met	O	
de	O	
draagkracht	O	
van	O	
de	O	
aanwezige	O	
ruimtelijke	O	
infrastructuur	O	
en	O	
landschap	O	
.	O	
Daar	O	
waar	O	
de	O	
open	O	
agrarische	O	
ruimte	O	
reeds	O	
grondig	O	
is	O	
aangetast	O	
door	O	
grootschalige	O	
infrastructuren	O	
zoals	O	
autosnelwegen	O	
,	O	
grote	O	
waterwegen	O	
,	O	
regionale	O	
bedrijventerreinen	O	
,	O	
enz.	O	
of	O	
een	O	
combinatie	O	
van	O	
deze	O	
,	O	
kunnen	O	
windturbines	B-TERM	
ook	O	
mee	O	
gebundeld	O	
worden	O	
.	O	
Deze	O	
bundeling	O	
houdt	O	
in	O	
dat	O	
de	O	
windturbines	B-TERM	
zo	O	
dicht	O	
mogelijk	O	
en	O	
geordend	O	
dienen	O	
aan	O	
te	O	
sluiten	O	
bij	O	
deze	O	
infrastructuur	O	
rekening	O	
houdende	O	
met	O	
de	O	
nodige	O	
afstand	O	
regels	O	
voor	O	
de	O	
veiligheid	O	
.	O	
Sinds	O	
2009	O	
kunnen	O	
hernieuwbare	B-TERM	
energieprojecten	B-TERM	
in	O	
agrarisch	O	
gebied	O	
toegelaten	O	
worden	O	
zonder	O	
de	O	
procedure	O	
van	O	
een	O	
ruimtelijk	O	
uitvoeringsplan	O	
te	O	
moeten	O	
doorlopen	O	
.	O	
Hierdoor	O	
werd	O	
het	O	
eenvoudiger	O	
en	O	
sneller	O	
om	O	
een	O	
windprojectaanvraag	B-TERM	
in	O	
te	O	
dienen	O	
in	O	
agrarisch	O	
gebied	O	
.	O	
Niettemin	O	
moet	O	
er	O	
nog	O	
steeds	O	
voldaan	O	
worden	O	
aan	O	
het	O	
bundelingprincipe	O	
en	O	
moeten	O	
een	O	
aantal	O	
effecten	O	
op	O	
mens	O	
,	O	
natuur	O	
,	O	
veiligheid	O	
,	O	
luchtvaart	O	
,	O	
enz.	O	
in	O	
een	O	
lok	O	
alisatienota	O	
zijn	O	
beschreven	O	
.	O	
Windturbines	B-TERM	
in	O	
open	O	
agrarisch	O	
landschap	O	
die	O	
nergens	O	
bij	O	
aansluiten	O	
blijven	O	
uitgesloten	O	
.	O	
Ten	O	
opzichte	O	
van	O	
vreemde	O	
woningen	O	
dient	O	
minimaal	O	
een	O	
afstand	O	
van	O	
250	O	
m	O	
in	O	
acht	O	
genomen	O	
te	O	
worden	O	
om	O	
in	O	
eerste	O	
instantie	O	
te	O	
voldaan	O	
aan	O	
de	O	
geluidseisen	O	
.	O	
Vervolgens	O	
mag	O	
er	O	
maar	O	
maximaal	O	
30	O	
uren	O	
slagschaduwhinder	B-TERM	
zijn	O	
per	O	
jaar	O	
voor	O	
woningen	O	
en	O	
kantoren	O	
in	O	
de	O	
omgeving	O	
.	O	
Rond	O	
militaire	O	
en	O	
burgerlij	O	
ke	O	
radars	O	
en	O	
installaties	O	
,	O	
luchthavens	O	
kunnen	O	
windturbines	B-TERM	
in	O	
een	O	
bepaalde	O	
straal	O	
verboden	O	
zijn	O	
of	O	
kunnen	O	
er	O	
hoogtebeperkingen	O	
opgelegd	O	
worden	O	
.	O	
In	O	
deze	O	
gebieden	O	
zal	O	
een	O	
aparte	O	
studie	O	
erkend	O	
door	O	
de	O	
luchtvaartautoriteiten	O	
aan	O	
de	O	
orde	O	
zijn	O	
.	O	
Niettegenstaande	O	
windturbines	B-TERM	
in	O	
agrarisch	O	
gebied	O	
geclusterd	O	
en	O	
gebundeld	O	
kunnen	O	
worden	O	
,	O	
zijn	O	
windturbines	B-TERM	
vaak	O	
uitgesloten	O	
wegens	O	
de	O	
nabije	O	
ligging	O	
van	O	
bescher	O	
mde	O	
landschappen	O	
en	O	
monumenten	O	
,	O	
natuurgebieden	O	
en	O	
aanwezige	O	
vogelvliegroutes	O	
in	O	
het	O	
gebied	O	
.	O	
Voor	O	
de	O	
oprichting	O	
en	O	
het	O	
onderhoud	O	
van	O	
windturbines	B-TERM	
in	O	
agrarisch	O	
gebied	O	
dient	O	
zoveel	O	
mogelijk	O	
gebundeld	O	
te	O	
worden	O	
en	O	
gebruik	O	
gemaakt	O	
te	O	
worden	O	
van	O	
de	O	
bestaande	O	
wegen	O	
en	O	
perceelsgrenzen	O	
en	O	
om	O	
verdere	O	
versnippering	O	
van	O	
de	O	
landbouwpercelen	O	
te	O	
vermijden	O	
.	O	
Sommige	O	
agrarische	O	
zones	O	
hebben	O	
een	O	
planmatige	O	
wijziging	O	
van	O	
hun	O	
functie	O	
op	O	
korte	O	
en	O	
middellange	O	
termijn	O	
in	O	
het	O	
vooruitzicht	O	
.	O	
Deze	O	
agrarische	O	
zones	O	
zijn	O	
meestal	O	
bestemd	O	
als	O	
uitbreiding	O	
van	O	
of	O	
voor	O	
nieuwe	O	
bedrijvenzones	O	
,	O	
natuurgebieden	O	
,	O	
woonzones	O	
,	O	
…	O	
wat	O	
betekent	O	
dat	O	
de	O	
windturbines	B-TERM	
deel	O	
dienen	O	
uit	O	
te	O	
maken	O	
van	O	
de	O	
visie	O	
en	O	
het	O	
planproces	O	
van	O	
deze	O	
nieuwe	O	
toekomstige	O	
bestemmingen	O	
.	O	
Indien	O	
een	O	
agrarische	O	
zone	O	
potentieel	O	
in	O	
aanmerking	O	
komt	O	
voor	O	
windturbines	B-TERM	
of	O	
is	O	
opgenomen	O	
in	O	
provinciale	O	
beleidsvisies	O	
dan	O	
zullen	O	
windturbineprojectontwikkelaars	B-TERM	
