TOKEN	NE-COARSE-LIT	MISC
dynamique	B-TERM	
plus	O	
importante	O	
.	O	
Les	O	
paramètres	O	
de	O	
réglage	O	
des	O	
fonctions	O	
d'	O	
appartenance	O	
des	O	
niveaux	O	
des	O	
systèmes	B-TERM	
de	I-TERM	
stockage	I-TERM	
(	O	
Figure	O	
220.b	O	
et	O	
Figure	O	
220.c	O	
)	O	
permettent	O	
de	O	
régler	O	
la	O	
réserve	B-TERM	
d'	I-TERM	
énergie	I-TERM	
que	O	
l'	O	
on	O	
désire	O	
consacrer	O	
aux	O	
réglages	B-TERM	
fréquence-puissance	I-TERM	
.	O	
Dans	O	
notre	O	
application	O	
le	O	
système	B-TERM	
de	I-TERM	
stockage	I-TERM	
va	O	
garder	O	
une	O	
réserve	B-TERM	
d'	I-TERM	
énergie	I-TERM	
de	O	
0,05	O	
*	O	
G2	O	
pour	O	
le	O	
réglage	B-TERM	
fréquence-puissance	I-TERM	
.	O	
De	O	
la	O	
même	O	
façon	O	
une	O	
réserve	O	
de	O	
0,05	O	
*	O	
G3	O	
est	O	
conservée	O	
par	O	
le	O	
système	B-TERM	
de	I-TERM	
stockage	I-TERM	
à	I-TERM	
long	I-TERM	
terme	I-TERM	
.	O	
Afin	O	
de	O	
conserver	O	
des	O	
fonctions	O	
d'	O	
appartenance	O	
normées	O	
,	O	
la	O	
valeur	O	
des	O	
gains	O	
G2	O	
et	O	
G3	O	
est	O	
fixée	O	
respectivement	O	
à	O	
l'	O	
énergie	B-TERM	
maximum	O	
des	O	
systèmes	B-TERM	
de	I-TERM	
stockages	I-TERM	
à	O	
court	O	
et	O	
long	O	
terme	O	
.	O	
Enfin	O	
,	O	
la	O	
fonction	O	
d'	O	
appartenance	O	
qui	O	
traduit	O	
l'	O	
erreur	O	
sur	O	
la	O	
fréquence	B-TERM	
(	O	
Figure	O	
220.d	O	
)	O	
permet	O	
de	O	
déterminer	O	
les	O	
variations	O	
de	O	
fréquence	B-TERM	
critiques	O	
pour	O	
lesquelles	O	
le	O	
réglage	B-TERM	
primaire	I-TERM	
de	I-TERM	
fréquence	I-TERM	
sera	O	
mis	O	
en	O	
oeuvre	O	
.	O	
Dans	O	
l'	O	
application	O	
étudiée	O	
une	O	
bande	O	
morte	O	
de	O	
±	O	
0,1	O	
Hz	B-TERM	
est	O	
choisie	O	
.	O	
221	O	
•	O	
Détermination	O	
des	O	
fonctions	O	
d'	O	
appartenance	O	
des	O	
variables	O	
de	O	
sortie	O	
La	O	
Figure	O	
221	O	
présente	O	
les	O	
fonctions	O	
d'	O	
appartenance	O	
de	O	
la	O	
puissance	B-TERM	
de	O	
référence	O	
du	O	
système	B-TERM	
de	I-TERM	
stockage	I-TERM	
à	I-TERM	
long	I-TERM	
terme	I-TERM	
(	O	
Figure	O	
221.a	O	
)	O	
,	O	
à	O	
court	O	
terme	O	
(	O	
Figure	O	
221.b	O	
)	O	
,	O	
de	O	
l'	O	
angle	B-TERM	
de	I-TERM	
calage	I-TERM	
(	O	
Figure	O	
221.c	O	
)	O	
et	O	
de	O	
la	O	
source	O	
décentralisée	O	
prévisible	O	
(	O	
Figure	O	
221.d	O	
)	O	
.	O	
Le	O	
nombre	O	
de	O	
niveaux	O	
caractérisant	O	
chaque	O	
entrée	O	
(	O	
«	O	
Negatif	O	
Grand	O	
»	O	
,	O	
«	O	
Négatif	O	
Moyen	O	
»	O	
,	O	
...	O	
)	O	
est	O	
un	O	
compromis	O	
entre	O	
la	O	
précision	O	
de	O	
la	O	
régulation	O	
obtenue	O	
et	O	
le	O	
nombre	O	
de	O	
règles	O	
qui	O	
va	O	
en	O	
résulté	O	
[	O	
BOR	O	
98	O	
]	O	
.	O	
Classiquement	O	
,	O	
en	O	
commande	O	
floue	O	
on	O	
peut	O	
compter	O	
3	O	
,	O	
5	O	
voire	O	
7	O	
niveaux	O	
dans	O	
les	O	
cas	O	
extrêmes	O	
.	O	
1	O	
Negatif	O	
Grand	O	
Negatif	O	
Moyen	O	
Zero	O	
Positif	O	
Moyen	O	
Positif	O	
Grand	O	
Pstock_CT_ref1	O	
0	O	
-	O	
1	O	
-	O	
0.8	O	
-	O	
0.4	O	
0	O	
0.4	O	
0.8	O	
1	O	
(	O	
a	O	
)	O	
Negatif	O	
Grand	O	
Negatif	O	
Moyen	O	
Zero	O	
Positif	O	
Moyen	O	
Positif	O	
Grand	O	
1	O	
Pstock_LT_ref1	O	
0	O	
-	O	
1	O	
-	O	
0.8	O	
-	O	
0.4	O	
0	O	
0.4	O	
0.8	O	
1	O	
(	O	
b	O	
)	O	
222	O	
Zéro	O	
1	O	
Petit	O	
Grand	O	
0	O	
-	O	
0.1	O	
0	O	
0.6	O	
(	O	
c	O	
)	O	
1	O	
ȕref	O	
Zéro	O	
1	O	
Petit	O	
Grand	O	
0	O	
-	O	
0.1	O	
0	O	
0.6	O	
(	O	
d	O	
)	O	
Figure	O	
221	O	
Fonction	O	
d'	O	
appartenance	O	
des	O	
fonctions	O	
de	O	
sortie	O	
:	O	
(	O	
a	O	
)	O	
fonction	O	
d'	O	
appartenance	O	
de	O	
la	O	
puissance	B-TERM	
de	O	
référence	O	
du	O	
système	B-TERM	
de	I-TERM	
stockage	I-TERM	
à	I-TERM	
court	I-TERM	
terme	I-TERM	
,	O	
(	O	
b	O	
)	O	
fonction	O	
d'	O	
appartenance	O	
de	O	
la	O	
puissance	B-TERM	
de	O	
référence	O	
du	O	
système	B-TERM	
de	I-TERM	
stockage	I-TERM	
à	I-TERM	
long	I-TERM	
terme	I-TERM	
,	O	
(	O	
c	O	
)	O	
fonction	O	
d'	O	
appartenance	O	
de	O	
l'	O	
angle	B-TERM	
de	I-TERM	
calage	I-TERM	
de	O	
référence	O	
et	O	
(	O	
d	O	
)	O	
fonction	O	
d'	O	
appartenance	O	
de	O	
la	O	
source	O	
décentralisée	O	
prévisible	O	
.	O	
1	O	
PSP_ref	O	
Pour	O	
une	O	
variable	O	
de	O	
sortie	O	
,	O	
le	O	
nombre	O	
de	O	
lois	O	
possibles	O	
est	O	
le	O	
produit	O	
du	O	
nombre	O	
de	O	
niveaux	O	
de	O	
chaque	O	
fonction	O	
d'	O	
appartenance	O	
d'	O	
entrée	O	
.	O	
Ce	O	
qui	O	
représente	O	
135	O	
lois	O	
(	O	
3	O	
x	O	
3	O	
x	O	
3	O	
x	O	
5	O	
)	O	
pour	O	
le	O	
cas	O	
d'	O	
étude	O	
considéré	O	
.	O	
Soit	O	
pour	O	
4	O	
variables	O	
de	O	
sortie	O	
,	O	
il	O	
y	O	
a	O	
540	O	
combinaisons	O	
de	O	
lois	O	
possibles	O	
.	O	
La	O	
représentation	O	
sous	O	
forme	O	
de	O	
graphe	B-TERM	
fonctionnel	I-TERM	
va	O	
permettre	O	
naturellement	O	
de	O	
limiter	O	
le	O	
nombre	O	
de	O	
lois	O	
à	O	
considérer	O	
.	O	
223	O	
représente	O	
le	O	
graphe	B-TERM	
opérationnel	I-TERM	
N1.11	O	
.	O	
A	O	
titre	O	
d'	O	
exemple	O	
,	O	
il	O	
est	O	
possible	O	
de	O	
déduire	O	
le	O	
jeu	O	
de	O	
lois	O	
partir	O	
de	O	
ce	O	
graphe	O	
les	O	
différentes	O	
lois	O	
floues	O	
peuvent	O	
être	O	
directement	O	
déterminées	O	
.	O	
La	O	
Figure	O	
223	O	
opérationnel	O	
.	O	
La	O	
Figure	O	
222	O	
représente	O	
le	O	
graphe	B-TERM	
opérationnel	I-TERM	
du	O	
système	B-TERM	
multisources	I-TERM	
considéré	O	
.	O	
A	O	
variables	O	
des	O	
fonctions	O	
d'	O	
appartenance	O	
définies	O	
précédemment	O	
.	O	
Il	O	
est	O	
analogue	O	
au	O	
Grafcet	B-TERM	
Les	O	
graphes	B-TERM	
opérationnels	I-TERM	
constituent	O	
la	O	
traduction	O	
des	O	
graphes	B-TERM	
fonctionnels	I-TERM	
à	O	
l'	O	
aide	O	
des	O	
Nivstock_CT	O	
B	O	
Nivstock_CT	O	
H	O	
ǻP	O	
NM	O	
ǻP	O	
NM	O	
ǻP	O	
NG	O	
ǻP	O	
NM	O	
ǻP	O	
Z	O	
ǻP	O	
PM	O	
Pstock_CT_ref1	O	
NM	O	
ǻP	O	
PM	O	
ǻP	O	
PM	O	
Pstock_CT_ref1	O	
NM	O	
PSPref	O	
Z	O	
PSPref	O	
P	O	
PSPref	O	
G	O	
Pstock_CT_ref1	O	
NG	O	
P	O	
stock_CT_ref1	O	
NM	O	
Pstock_CT_ref1	O	
Z	O	
Pstock_CT_ref1	O	
PM	O	
Pstock_CT_ref1	O	
PG	O	
ȕref	O	
Z	O	
ȕref	O	
P	O	
ȕref	O	
G	O	
v	O	
.	O	
Détermination	O	
des	O	
graphes	B-TERM	
opérationnels	I-TERM	
ǻP	O	
Z	O	
ou	O	
PM	O	
ou	O	
PG	O	
ǻf	O	
N	O	
ǻf	O	
Z	O	
PSPref	O	
P	O	
ǻP	O	
NG	O	
ǻP	O	
Z	O	
ou	O	
NL	O	
ou	O	
NG	O	
ǻP	O	
PG	O	
ǻf	O	
P	O	
ǻf	O	
Z	O	
ȕref	O	
P	O	
Figure	O	
222	O	
Graphe	B-TERM	
opérationnel	I-TERM	
du	O	
système	O	
considéré	O	
ǻP	O	
NM	O	
ǻf	O	
P	O	
ǻf	O	
Z	O	
ǻP	O	
Z	O	
ǻP	O	
PM	O	
ǻP	O	
PG	O	
ǻf	O	
N	O	
ǻf	O	
Z	O	
ȕref	O	
Z	O	
PSPref	O	
Z	O	
N1.13	O	
N1.11	O	
N1.12	O	
Nivstock_CT	O	
M	O	
Nivstock_CT	O	
M	O	
N1.1	O	
Nivstock_LT	O	
B	O	
Nivstock_LT	O	
H	O	
ǻP	O	
NM	O	
ǻP	O	
NG	O	
ǻP	O	
NG	O	
ǻP	O	
NM	O	
ǻP	O	
Z	O	
ǻP	O	
PM	O	
Pstock_LT_ref1	O	
NM	O	
ǻP	O	
PM	O	
ǻP	O	
PM	O	
Pstock_LT_ref1	O	
NM	O	
PSPref	O	
Z	O	
PSPref	O	
P	O	
PSPref	O	
G	O	
Pstock_LT_ref1	O	
NG	O	
Pstock_LT_ref1NM	O	
Pstock_LT_ref1	O	
Z	O	
P	O	
stock_LT_ref1PM	O	
Pstock_LT_ref1	O	
PG	O	
ȕref	O	
Z	O	
ȕref	O	
P	O	
ȕref	O	
G	O	
ǻP	O	
Z	O	
ou	O	
PM	O	
ou	O	
PG	O	
ǻf	O	
N	O	
ǻf	O	
Z	O	
PSPref	O	
Z	O	
ǻP	O	
NM	O	
ǻP	O	
Z	O	
ou	O	
NL	O	
ou	O	
NG	O	
ǻP	O	
PG	O	
ǻf	O	
P	O	
ǻf	O	
Z	O	
ȕref	O	
P	O	
ǻP	O	
NM	O	
ǻf	O	
P	O	
ǻf	O	
Z	O	
ǻP	O	
Z	O	
ǻP	O	
PM	O	
ǻP	O	
PG	O	
ǻf	O	
N	O	
ǻf	O	
Z	O	
ȕref	O	
Z	O	
PSPref	O	
P	O	
N1.23	O	
N1.21	O	
N1.22	O	
Nivstock_LT	O	
M	O	
Nivstock_LT	O	
M	O	
N1.2	O	
N1	O	
ǻf	O	
N	O	
OU	O	
ǻf	O	
P	O	
Pref_stock_crt	O	
Z	O	
Pref_stock_lrt	O	
Z	O	
ǻf	O	
Z	O	
N2	O	
224	O	
floues	O	
à	O	
partir	O	
de	O	
ce	O	
graphe	O	
,	O	
il	O	
suffit	O	
de	O	
détailler	O	
pour	O	
chaque	O	
condition	O	
l'	O	
action	O	
résultante	O	
.	O	
Le	O	
nombre	O	
d'	O	
actions	O	
va	O	
déterminer	O	
le	O	
nombre	O	
de	O	
lois	O	
floues	O	
résultantes	O	
.	O	
Les	O	
lois	O	
correspondantes	O	
à	O	
N1.11	O	
sont	O	
donc	O	
:	O	
Si	O	
Nivstock_CT	O	
est	O	
M	O	
et	O	
ǻf	O	
est	O	
Z	O	
et	O	
ǻP	O	
est	O	
NG	O	
alors	O	
Pstock_CT_ref1	O	
est	O	
NG	O	
Si	O	
Nivstock_CT	O	
est	O	
M	O	
et	O	
ǻf	O	
est	O	
Z	O	
et	O	
ǻP	O	
est	O	
PG	O	
alors	O	
Pstock_CT_ref1	O	
est	O	
PG	O	
Si	O	
Nivstock_CT	O	
est	O	
M	O	
et	O	
ǻf	O	
est	O	
Z	O	
et	O	
ǻP	O	
est	O	
NM	O	
alors	O	
Pstock_CT_ref1	O	
est	O	
NM	O	
Si	O	
Nivstock_CT	O	
est	O	
M	O	
et	O	
ǻf	O	
est	O	
Z	O	
et	O	
ǻP	O	
est	O	
PM	O	
alors	O	
Pstock_CT_ref1	O	
est	O	
PM	O	
Si	O	
Nivstock_CT	O	
est	O	
M	O	
et	O	
ǻf	O	
est	O	
Z	O	
et	O	
ǻP	O	
est	O	
Z	O	
alors	O	
Pstock_CT_ref1	O	
est	O	
Z	O	
ǻP	O	
NG	O	
ǻP	O	
NM	O	
ǻP	O	
Z	O	
ǻP	O	
PM	O	
Pstock_CT_ref1	O	
NG	O	
Pstock_CT_ref1	O	
NM	O	
Pstock_CT_ref1	O	
Z	O	
Pstock_CT_ref1	O	
PM	O	
Pstock_CT_ref1	O	
PG	O	
ǻP	O	
NM	O	
ǻP	O	
Z	O	
ǻP	O	
PM	O	
ǻP	O	
PG	O	
N1.11	O	
Figure	O	
223	O	
Graphe	B-TERM	
opérationnel	I-TERM	
N1.11	O	
Le	O	
Tableau	O	
22	O	
présente	O	
les	O	
différentes	O	
lois	O	
de	O	
l'	O	
algorithme	O	
flou	O	
.	O	
A	O	
chaque	O	
mode	O	
de	O	
fonctionnement	O	
est	O	
associé	O	
(	O	
N1.11	O	
,	O	
N1.12	O	
,	O	
N1.13	O	
,	O	
N1.21	O	
,	O	
N1.22	O	
,	O	
N1.23	O	
,	O	
N2	O	
)	O	
un	O	
jeu	O	
de	O	
lois	O	
floues	O	
correspondant	O	
au	O	
fonctionnement	O	
désiré	O	
.	O	
Finalement	O	
44	O	
lois	O	
floues	O	
sont	O	
nécessaires	O	
,	O	
la	O	
détermination	O	
classique	O	
sous	O	
forme	O	
d'	O	
une	O	
table	O	
du	O	
cinquième	O	
ordre	O	
aurait	O	
mené	O	
à	O	
considérer	O	
560	O	
lois	O	
.	O	
En	O	
effet	O	
la	O	
représentation	O	
graphique	O	
permet	O	
d'	O	
éliminer	O	
des	O	
lois	O	
n'	O	
ayant	O	
aucun	O	
intérêt	O	
pour	O	
la	O	
supervision	O	
par	O	
exemple	O	
,	O	
lorsque	O	
une	O	
variation	O	
de	O	
fréquence	B-TERM	
apparaît	O	
,	O	
quel	O	
que	O	
soit	O	
le	O	
niveau	O	
de	O	
stockage	O	
et	O	
l'	O	
erreur	O	
sur	O	
la	O	
puissance	B-TERM	
,	O	
la	O	
puissance	B-TERM	
de	O	
référence	O	
des	O	
systèmes	B-TERM	
de	I-TERM	
stockage	I-TERM	
(	O	
Pref_stock_1	O	
)	O	
doit	O	
être	O	
annulées	O	
.	O	
225	O	
Tableau	O	
22	O	
Lois	O	
floues	O	
Si	O	
Nivstock_CT	O	
Si	O	
Nivstock_CT	O	
Si	O	
Nivstock_CT	O	
Si	O	
Nivstock_CT	O	
Si	O	
Nivstock_CT	O	
Si	O	
Nivstock_CT	O	
Si	O	
Nivstock_CT	O	
Si	O	
Nivstock_CT	O	
Si	O	
Nivstock_CT	O	
Si	O	
Nivstock_CT	O	
Si	O	
Nivstock_CT	O	
Si	O	
Nivstock_CT	O	
Si	O	
Nivstock_CT	O	
Si	O	
Nivstock_CT	O	
Si	O	
Nivstock_CT	O	
Si	O	
Nivstock_CT	O	
Si	O	
Nivstock_CT	O	
Si	O	
Nivstock_CT	O	
Si	O	
Nivstock_CT	O	
est	O	
M	O	
et	O	
ǻf	O	
est	O	
Z	O	
et	O	
ǻP	O	
est	O	
NG	O	
alors	O	
Pstock_CT_ref1	O	
est	O	
NG	O	
est	O	
M	O	
et	O	
ǻf	O	
est	O	
Z	O	
et	O	
ǻP	O	
est	O	
PG	O	
alors	O	
Pstock_CT_ref1	O	
est	O	
PG	O	
est	O	
M	O	
et	O	
ǻf	O	
est	O	
Z	O	
et	O	
ǻP	O	
est	O	
NM	O	
alors	O	
Pstock_CT_ref1	O	
est	O	
NM	O	
est	O	
M	O	
et	O	
ǻf	O	
est	O	
Z	O	
et	O	
ǻP	O	
est	O	
PM	O	
alors	O	
Pstock_CT_ref1	O	
est	O	
PM	O	
est	O	
M	O	
et	O	
ǻf	O	
est	O	
Z	O	
et	O	
ǻP	O	
est	O	
Z	O	
alors	O	
Pstock_CT_ref1	O	
est	O	
Z	O	
est	O	
G	O	
et	O	
ǻf	O	
est	O	
Z	O	
alors	O	
Pstock_CT_ref1	O	
est	O	
NM	O	
est	O	
G	O	
et	O	
ǻf	O	
est	O	
Z	O	
et	O	
ǻP	O	
est	O	
Z	O	
alors	O	
ȕref	O	
est	O	
Z	O	
est	O	
G	O	
et	O	
ǻf	O	
est	O	
Z	O	
et	O	
ǻP	O	
est	O	
NM	O	
alors	O	
ȕref	O	
est	O	
Z	O	
est	O	
G	O	
et	O	
ǻf	O	
est	O	
Z	O	
et	O	
ǻP	O	
est	O	
NG	O	
alors	O	
ȕref	O	
est	O	
Z	O	
est	O	
G	O	
et	O	
ǻf	O	
est	O	
Z	O	
et	O	
ǻP	O	
est	O	
PM	O	
alors	O	
ȕref	O	
est	O	
P	O	
est	O	
G	O	
et	O	
ǻf	O	
est	O	
Z	O	
et	O	
ǻP	O	
est	O	
PG	O	
alors	O	
ȕref	O	
est	O	
G	O	
est	O	
G	O	
et	O	
ǻf	O	
est	O	
N	O	
alors	O	
ȕref	O	
est	O	
Z	O	
est	O	
G	O	
et	O	
ǻf	O	
est	O	
P	O	
alors	O	
ȕref	O	
est	O	
P	O	
est	O	
P	O	
et	O	
ǻf	O	
est	O	
Z	O	
alors	O	
Pstock_CT_ref1	O	
est	O	
PM	O	
est	O	
P	O	
et	O	
ǻf	O	
est	O	
Z	O	
et	O	
ǻP	O	
est	O	
NG	O	
alors	O	
PSP_ref	O	
est	O	
G	O	
est	O	
P	O	
et	O	
ǻf	O	
est	O	
Z	O	
et	O	
ǻP	O	
est	O	
NM	O	
alors	O	
PSP_ref	O	
est	O	
P	O	
est	O	
P	O	
et	O	
ǻf	O	
est	O	
Z	O	
et	O	
ǻP	O	
est	O	
PG	O	
alors	O	
PSP_ref	O	
est	O	
Z	O	
est	O	
P	O	
et	O	
ǻf	O	
est	O	
Z	O	
et	O	
ǻP	O	
est	O	
PM	O	
alors	O	
PSP_ref	O	
est	O	
Z	O	
est	O	
P	O	
et	O	
ǻf	O	
est	O	
Z	O	
et	O	
ǻP	O	
est	O	
Z	O	
alors	O	
PSP_ref	O	
est	O	
Z	O	
N1.11	O	
N1.12	O	
N1.1	O	
N1.13	O	
Si	O	
Nivstock_CT	O	
est	O	
P	O	
et	O	
ǻf	O	
est	O	
P	O	
est	O	
alors	O	
PSP_ref	O	
est	O	
Z	O	
Si	O	
Nivstock_CT	O	
est	O	
P	O	
et	O	
ǻf	O	
est	O	
N	O	
est	O	
alors	O	
PSP_ref	O	
est	O	
P	O	
N1	O	
N1.21	O	
Si	O	
Nivstock_LT	O	
est	O	
M	O	
et	O	
ǻf	O	
est	O	
Z	O	
et	O	
ǻP	O	
est	O	
NG	O	
alors	O	
Pstock_LT_ref1	O	
est	O	
NG	O	
Si	O	
Nivstock_LT	O	
Si	O	
Nivstock_LT	O	
Si	O	
Nivstock_LT	O	
Si	O	
Nivstock_LT	O	
Si	O	
Nivstock_LT	O	
Si	O	
Nivstock_LT	O	
Si	O	
Nivstock_LT	O	
Si	O	
Nivstock_LT	O	
Si	O	
Nivstock_LT	O	
Si	O	
Nivstock_LT	O	
Si	O	
Nivstock_LT	O	
Si	O	
Nivstock_LT	O	
Si	O	
Nivstock_LT	O	
Si	O	
Nivstock_LT	O	
Si	O	
Nivstock_LT	O	
Si	O	
Nivstock_LT	O	
Si	O	
Nivstock_LT	O	
est	O	
M	O	
et	O	
ǻf	O	
est	O	
Z	O	
et	O	
ǻP	O	
est	O	
PG	O	
alors	O	
Pstock_LT_ref1	O	
est	O	
PG	O	
est	O	
M	O	
et	O	
ǻf	O	
est	O	
Z	O	
et	O	
ǻP	O	
est	O	
NM	O	
alors	O	
Pstock_LT_ref1	O	
est	O	
NM	O	
est	O	
M	O	
et	O	
ǻf	O	
est	O	
Z	O	
et	O	
ǻP	O	
est	O	
PM	O	
alors	O	
Pstock_LT_ref1	O	
est	O	
PM	O	
est	O	
M	O	
et	O	
ǻf	O	
est	O	
Z	O	
et	O	
ǻP	O	
est	O	
Z	O	
alors	O	
Pstock_LT_ref1	O	
est	O	
Z	O	
est	O	
G	O	
et	O	
ǻf	O	
est	O	
Z	O	
alors	O	
Pstock_LT_ref1	O	
est	O	
NM	O	
est	O	
G	O	
et	O	
ǻf	O	
est	O	
Z	O	
et	O	
ǻP	O	
est	O	
Zalors	O	
ȕref	O	
est	O	
Z	O	
est	O	
G	O	
et	O	
ǻf	O	
est	O	
Z	O	
et	O	
ǻP	O	
est	O	
NZ	O	
alors	O	
ȕref	O	
est	O	
Z	O	
est	O	
G	O	
et	O	
ǻf	O	
est	O	
Z	O	
et	O	
ǻP	O	
est	O	
PM	O	
alors	O	
ȕref	O	
est	O	
P	O	
est	O	
G	O	
et	O	
ǻf	O	
est	O	
Z	O	
et	O	
ǻP	O	
est	O	
PG	O	
alors	O	
ȕref	O	
est	O	
G	O	
est	O	
G	O	
et	O	
ǻf	O	
est	O	
N	O	
alors	O	
ȕref	O	
est	O	
Z	O	
est	O	
G	O	
et	O	
ǻf	O	
est	O	
P	O	
alors	O	
ȕref	O	
est	O	
P	O	
est	O	
P	O	
et	O	
ǻf	O	
est	O	
Z	O	
alors	O	
Pstock_LT_ref1	O	
est	O	
PM	O	
est	O	
P	O	
et	O	
ǻf	O	
est	O	
Z	O	
et	O	
ǻP	O	
est	O	
NG	O	
alors	O	
PSP_ref	O	
est	O	
G	O	
est	O	
P	O	
et	O	
ǻf	O	
est	O	
Z	O	
et	O	
ǻP	O	
est	O	
NM	O	
alors	O	
PSP_ref	O	
est	O	
P	O	
est	O	
P	O	
et	O	
ǻf	O	
est	O	
Z	O	
et	O	
ǻP	O	
est	O	
PG	O	
alors	O	
PSP_ref	O	
est	O	
Z	O	
est	O	
P	O	
et	O	
ǻf	O	
est	O	
Z	O	
et	O	
ǻP	O	
est	O	
PM	O	
alors	O	
PSP_ref	O	
est	O	
Z	O	
est	O	
P	O	
et	O	
ǻf	O	
est	O	
Z	O	
et	O	
ǻP	O	
est	O	
Z	O	
alors	O	
PSP_ref	O	
est	O	
Z	O	
Si	O	
Nivstock_LT	O	
est	O	
G	O	
et	O	
ǻf	O	
est	O	
Z	O	
et	O	
ǻP	O	
est	O	
NG	O	
alors	O	
ȕref	O	
est	O	
Z	O	
N1.22	O	
N1.2	O	
N1.23	O	
Si	O	
Nivstock_LT	O	
est	O	
P	O	
et	O	
ǻf	O	
est	O	
P	O	
est	O	
alors	O	
PSP_ref	O	
est	O	
Z	O	
Si	O	
Nivstock_LT	O	
est	O	
P	O	
et	O	
ǻf	O	
est	O	
N	O	
est	O	
alors	O	
PSP_ref	O	
est	O	
P	O	
N2	O	
Si	O	
ǻf	O	
est	O	
P	O	
alors	O	
Pstock_CT_ref1	O	
est	O	
Z	O	
Si	O	
ǻf	O	
est	O	
N	O	
alors	O	
Pstock_LT_ref1	O	
est	O	
Z	O	
226	O	
vi	O	
.	O	
Simulation	O	
Le	O	
réseau	B-TERM	
simulé	O	
est	O	
celui	O	
représenté	O	
à	O	
la	O	
Figure	O	
212	O	
.	O	
Comme	O	
nous	O	
montre	O	
la	O	
Figure	O	
224	O	
;	O	
la	O	
source	O	
prévisible	O	
est	O	
modélisée	O	
par	O	
une	O	
fonction	O	
du	O	
premier	O	
ordre	O	
où	O	
PSPmax	O	
et	O	
la	O	
puissance	B-TERM	
maximale	O	
de	O	
la	O	
source	O	
prévisible	O	
,	O	
PSPmin	O	
et	O	
la	O	
puissance	B-TERM	
minimale	O	
de	O	
la	O	
source	O	
prévisible	O	
,	O	
s	O	
l'	O	
opérateur	B-TERM	
de	I-TERM	
Laplace	I-TERM	
et	O	
Ĳsp	O	
et	O	
la	O	
constante	O	
de	O	
temps	O	
de	O	
la	O	
source	O	
prévisible	O	
.	O	
PSP_ref	O	
PSPmax	O	
PSP	O	
1	O	
s.ĲSP	O	
+	O	
1	O	
PSPmin	O	
Figure	O	
224	O	
Modèle	O	
de	O	
la	O	
source	O	
prévisible	O	
Les	O	
principales	O	
caractéristiques	O	
des	O	
éléments	O	
sont	O	
représentées	O	
dans	O	
le	O	
Tableau	O	
23	O	
où	O	
Sconv	O	
est	O	
la	O	
puissance	B-TERM	
apparente	O	
de	O	
la	O	
source	O	
classique	O	
.	O	
La	O	
source	O	
classique	O	
représente	O	
une	O	
agrégation	O	
des	O	
groupes	O	
participants	O	
aux	O	
réglages	O	
primaire	O	
et	O	
secondaire	O	
sur	O	
le	O	
réseau	B-TERM	
.	O	
Le	O	
rapport	O	
entre	O	
la	O	
puissance	B-TERM	
apparente	O	
de	O	
ce	O	
groupe	O	
et	O	
la	O	
puissance	B-TERM	
de	O	
la	O	
centrale	B-TERM	
multisources	I-TERM	
va	O	
influencer	O	
la	O	
sensibilité	O	
de	O	
la	O	
fréquence	B-TERM	
du	O	
réseau	B-TERM	
face	O	
aux	O	
variations	O	
de	O	
puissance	B-TERM	
.	O	
En	O	
effet	O	
plus	O	
la	O	
puissance	B-TERM	
de	O	
la	O	
source	O	
classique	O	
est	O	
importante	O	
moins	O	
la	O	
fréquence	B-TERM	
du	O	
réseau	B-TERM	
sera	O	
affectée	O	
par	O	
les	O	
variations	O	
de	O	
puissance	B-TERM	
.	O	
Un	O	
cycle	O	
de	O	
vent	B-TERM	
moyen	O	
répété	O	
trois	O	
fois	O	
est	O	
considéré	O	
dans	O	
la	O	
simulation	O	
.	O	
La	O	
puissance	B-TERM	
de	O	
référence	O	
est	O	
fixée	O	
à	O	
600	O	
kW	B-TERM	
de	O	
t	O	
=	O	
0	O	
à	O	
t	O	
=	O	
280	O	
s	O	
ce	O	
qui	O	
correspond	O	
à	O	
la	O	
puissance	B-TERM	
moyenne	O	
extractible	O	
du	O	
vent	B-TERM	
.	O	
De	O	
t	O	
=	O	
280s	O	
à	O	
t	O	
=	O	
580s	O	
,	O	
la	O	
puissance	B-TERM	
de	O	
référence	O	
est	O	
fixée	O	
400	O	
kW	B-TERM	
qui	O	
est	O	
une	O	
valeur	O	
inférieure	O	
à	O	
la	O	
puissance	B-TERM	
extractible	O	
en	O	
moyenne	O	
du	O	
vent	B-TERM	
et	O	
pour	O	
t	O	
=	O	
580s	O	
à	O	
t	O	
=	O	
880s	O	
la	O	
puissance	B-TERM	
de	O	
référence	O	
est	O	
fixée	O	
à	O	
une	O	
valeur	O	
(	O	
800	O	
kW	B-TERM	
)	O	
supérieure	O	
à	O	
la	O	
puissance	B-TERM	
extractible	O	
en	O	
moyenne	O	
du	O	
vent	B-TERM	
.	O	
A	O	
t	O	
=	O	
125s	O	
,	O	
225s	O	
,	O	
425s	O	
,	O	
525s	O	
,	O	
725s	O	
et	O	
825s	O	
un	O	
enclenchement	O	
ou	O	
un	O	
déclenchement	O	
de	O	
la	O	
charge	B-TERM	
Pch2	O	
est	O	
effectué	O	
,	O	
comme	O	
le	O	
montre	O	
la	O	
Figure	O	
225	O	
,	O	
pour	O	
créer	O	
des	O	
événements	O	
sur	O	
la	O	
fréquence	B-TERM	
.	O	
Un	O	
enclenchement	O	
de	O	
la	O	
charge	B-TERM	
va	O	
entraîner	O	
une	O	
diminution	O	
de	O	
